,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,diff,isFire,fire_cat,geometry,index_right,poly_IncidentName,poly_GISAcres,attr_FireCause,attr_POOState,attr_FireOutDateTime,attr_POOCounty,attr_FireDiscoveryDateTime,attr_ICS209RptForTimePeriodFrom,attr_ContainmentDateTime,in_named_fire,endFire
4823,4823,4823,4823,4823,4823,4823,4823,4823,34.06328,-118.51292,314.65,0.41,0.37,2025-01-08,949,N20,VIIRS,n,2,288.21,2.07,N,0,26.439999999999998,1,0,POINT (-118.51292 34.06328),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4825,4825,4825,4825,4825,4825,4825,4825,4825,34.07206,-118.5833,342.18,0.4,0.37,2025-01-08,949,N20,VIIRS,n,2,292.3,7.24,N,0,49.879999999999995,1,1,POINT (-118.5833 34.07206),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4826,4826,4826,4826,4826,4826,4826,4826,4826,34.06903,-118.56591,321.2,0.41,0.37,2025-01-08,949,N20,VIIRS,n,2,285.88,20.72,N,0,35.31999999999999,1,1,POINT (-118.56591 34.06903),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4827,4827,4827,4827,4827,4827,4827,4827,4827,34.06826,-118.5615,339.7,0.41,0.37,2025-01-08,949,N20,VIIRS,n,2,305.17,20.72,N,0,34.52999999999997,1,1,POINT (-118.5615 34.06826),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4828,4828,4828,4828,4828,4828,4828,4828,4828,34.06752,-118.55727,335.59,0.41,0.37,2025-01-08,949,N20,VIIRS,n,2,293.07,2.92,N,0,42.51999999999998,1,0,POINT (-118.55727 34.06752),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4829,4829,4829,4829,4829,4829,4829,4829,4829,34.06067,-118.51807,321.24,0.41,0.37,2025-01-08,949,N20,VIIRS,n,2,286.51,0.92,N,0,34.73000000000002,1,0,POINT (-118.51807 34.06067),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4831,4831,4831,4831,4831,4831,4831,4831,4831,34.08199,-118.64029,296.94,0.4,0.37,2025-01-08,949,N20,VIIRS,n,2,280.79,0.49,N,0,16.149999999999977,1,0,POINT (-118.64029 34.08199),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4832,4832,4832,4832,4832,4832,4832,4832,4832,34.08124,-118.636,313.87,0.4,0.37,2025-01-08,949,N20,VIIRS,n,2,280.89,0.84,N,0,32.98000000000002,1,0,POINT (-118.636 34.08124),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4834,4834,4834,4834,4834,4834,4834,4834,4834,34.07433,-118.59634,304.31,0.4,0.37,2025-01-08,949,N20,VIIRS,n,2,283.87,0.56,N,0,20.439999999999998,1,0,POINT (-118.59634 34.07433),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4835,4835,4835,4835,4835,4835,4835,4835,4835,34.07279,-118.58753,307.77,0.4,0.37,2025-01-08,949,N20,VIIRS,n,2,285.16,1.49,N,0,22.609999999999957,1,0,POINT (-118.58753 34.07279),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4836,4836,4836,4836,4836,4836,4836,4836,4836,34.07133,-118.57913,308.01,0.4,0.37,2025-01-08,949,N20,VIIRS,n,2,284.38,7.24,N,0,23.629999999999995,1,1,POINT (-118.57913 34.07133),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4837,4837,4837,4837,4837,4837,4837,4837,4837,34.0698,-118.5703,306.13,0.41,0.37,2025-01-08,949,N20,VIIRS,n,2,284.75,1.36,N,0,21.379999999999995,1,0,POINT (-118.5703 34.0698),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4838,4838,4838,4838,4838,4838,4838,4838,4838,34.06677,-118.55295,305.87,0.41,0.37,2025-01-08,949,N20,VIIRS,n,2,285.47,2.92,N,0,20.399999999999977,1,0,POINT (-118.55295 34.06677),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4839,4839,4839,4839,4839,4839,4839,4839,4839,34.06527,-118.54434,306.89,0.41,0.37,2025-01-08,949,N20,VIIRS,n,2,285.47,0.89,N,0,21.41999999999996,1,0,POINT (-118.54434 34.06527),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4840,4840,4840,4840,4840,4840,4840,4840,4840,34.0645,-118.53997,305.33,0.41,0.37,2025-01-08,949,N20,VIIRS,n,2,285.02,2.23,N,0,20.310000000000002,1,0,POINT (-118.53997 34.0645),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4841,4841,4841,4841,4841,4841,4841,4841,4841,34.06297,-118.53121,303.26,0.41,0.37,2025-01-08,949,N20,VIIRS,n,2,285.75,0.6,N,0,17.50999999999999,1,0,POINT (-118.53121 34.06297),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4842,4842,4842,4842,4842,4842,4842,4842,4842,34.0622,-118.5268,305.12,0.41,0.37,2025-01-08,949,N20,VIIRS,n,2,285.29,0.6,N,0,19.829999999999984,1,0,POINT (-118.5268 34.0622),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4843,4843,4843,4843,4843,4843,4843,4843,4843,34.06144,-118.52245,313.27,0.41,0.37,2025-01-08,949,N20,VIIRS,n,2,285.97,0.92,N,0,27.299999999999955,1,0,POINT (-118.52245 34.06144),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4844,4844,4844,4844,4844,4844,4844,4844,4844,34.05991,-118.51366,313.87,0.41,0.37,2025-01-08,949,N20,VIIRS,n,2,286.69,2.07,N,0,27.180000000000007,1,0,POINT (-118.51366 34.05991),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4845,4845,4845,4845,4845,4845,4845,4845,4845,34.05914,-118.50932,318.5,0.41,0.37,2025-01-08,949,N20,VIIRS,n,2,287.9,2.07,N,0,30.600000000000023,1,0,POINT (-118.50932 34.05914),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4846,4846,4846,4846,4846,4846,4846,4846,4846,34.07788,-118.63675,331.79,0.4,0.37,2025-01-08,949,N20,VIIRS,n,2,319.69,212.39,N,0,12.100000000000023,1,3,POINT (-118.63675 34.07788),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4848,4848,4848,4848,4848,4848,4848,4848,4848,34.06943,-118.5883,348.41,0.4,0.37,2025-01-08,949,N20,VIIRS,n,2,311.39,15.13,N,0,37.02000000000004,1,1,POINT (-118.5883 34.06943),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4849,4849,4849,4849,4849,4849,4849,4849,4849,34.0687,-118.58408,338.22,0.4,0.37,2025-01-08,949,N20,VIIRS,n,2,318.57,27.9,N,0,19.650000000000034,1,2,POINT (-118.58408 34.0687),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4850,4850,4850,4850,4850,4850,4850,4850,4850,34.06797,-118.57987,343.72,0.4,0.37,2025-01-08,949,N20,VIIRS,n,2,304.92,27.9,N,0,38.80000000000001,1,2,POINT (-118.57987 34.06797),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4851,4851,4851,4851,4851,4851,4851,4851,4851,34.06723,-118.57559,329.49,0.4,0.37,2025-01-08,949,N20,VIIRS,n,2,285.19,14.89,N,0,44.30000000000001,1,1,POINT (-118.57559 34.06723),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4852,4852,4852,4852,4852,4852,4852,4852,4852,34.06647,-118.57128,345.69,0.41,0.37,2025-01-08,949,N20,VIIRS,n,2,306.58,14.89,N,0,39.110000000000014,1,1,POINT (-118.57128 34.06647),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4853,4853,4853,4853,4853,4853,4853,4853,4853,34.0657,-118.56689,367.0,0.41,0.37,2025-01-08,949,N20,VIIRS,h,2,336.04,40.98,N,0,30.95999999999998,1,2,POINT (-118.56689 34.0657),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4854,4854,4854,4854,4854,4854,4854,4854,4854,34.06493,-118.56245,342.76,0.41,0.37,2025-01-08,949,N20,VIIRS,n,2,311.2,40.98,N,0,31.560000000000002,1,2,POINT (-118.56245 34.06493),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4855,4855,4855,4855,4855,4855,4855,4855,4855,34.06417,-118.5581,331.69,0.41,0.37,2025-01-08,949,N20,VIIRS,n,2,293.44,4.78,N,0,38.25,1,0,POINT (-118.5581 34.06417),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4856,4856,4856,4856,4856,4856,4856,4856,4856,34.06341,-118.55373,322.27,0.41,0.37,2025-01-08,949,N20,VIIRS,n,2,288.25,4.78,N,0,34.01999999999998,1,0,POINT (-118.55373 34.06341),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4857,4857,4857,4857,4857,4857,4857,4857,4857,34.06264,-118.54938,328.82,0.41,0.37,2025-01-08,949,N20,VIIRS,n,2,286.19,22.61,N,0,42.629999999999995,1,1,POINT (-118.54938 34.06264),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4859,4859,4859,4859,4859,4859,4859,4859,4859,34.06113,-118.5407,340.68,0.41,0.37,2025-01-08,949,N20,VIIRS,n,2,286.9,10.2,N,0,53.78000000000003,1,1,POINT (-118.5407 34.06113),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4860,4860,4860,4860,4860,4860,4860,4860,4860,34.05807,-118.52321,338.67,0.41,0.37,2025-01-08,949,N20,VIIRS,n,2,287.14,23.61,N,0,51.53000000000003,1,1,POINT (-118.52321 34.05807),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4861,4861,4861,4861,4861,4861,4861,4861,4861,34.05731,-118.51885,338.85,0.41,0.37,2025-01-08,949,N20,VIIRS,n,2,289.18,23.61,N,0,49.670000000000016,1,1,POINT (-118.51885 34.05731),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4862,4862,4862,4862,4862,4862,4862,4862,4862,34.05654,-118.51448,329.77,0.41,0.37,2025-01-08,949,N20,VIIRS,n,2,287.7,15.79,N,0,42.06999999999999,1,1,POINT (-118.51448 34.05654),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4863,4863,4863,4863,4863,4863,4863,4863,4863,34.05577,-118.51006,336.74,0.41,0.37,2025-01-08,949,N20,VIIRS,n,2,288.62,15.79,N,0,48.120000000000005,1,1,POINT (-118.51006 34.05577),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4864,4864,4864,4864,4864,4864,4864,4864,4864,34.05501,-118.50571,342.13,0.41,0.37,2025-01-08,949,N20,VIIRS,n,2,290.35,7.54,N,0,51.77999999999997,1,1,POINT (-118.50571 34.05501),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4865,4865,4865,4865,4865,4865,4865,4865,4865,34.07864,-118.64114,308.38,0.4,0.37,2025-01-08,949,N20,VIIRS,n,2,281.71,1.17,N,0,26.670000000000016,1,0,POINT (-118.64114 34.07864),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4867,4867,4867,4867,4867,4867,4867,4867,4867,34.07023,-118.59285,311.72,0.4,0.37,2025-01-08,949,N20,VIIRS,n,2,284.51,15.13,N,0,27.210000000000036,1,1,POINT (-118.59285 34.07023),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4868,4868,4868,4868,4868,4868,4868,4868,4868,34.06036,-118.53632,318.14,0.41,0.37,2025-01-08,949,N20,VIIRS,n,2,285.84,10.2,N,0,32.30000000000001,1,1,POINT (-118.53632 34.06036),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4869,4869,4869,4869,4869,4869,4869,4869,4869,34.0596,-118.53192,311.17,0.41,0.37,2025-01-08,949,N20,VIIRS,n,2,286.09,2.34,N,0,25.08000000000004,1,0,POINT (-118.53192 34.0596),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4870,4870,4870,4870,4870,4870,4870,4870,4870,34.05883,-118.52757,314.27,0.41,0.37,2025-01-08,949,N20,VIIRS,n,2,286.41,2.34,N,0,27.859999999999957,1,0,POINT (-118.52757 34.05883),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4871,4871,4871,4871,4871,4871,4871,4871,4871,34.07449,-118.63738,336.13,0.4,0.37,2025-01-08,949,N20,VIIRS,n,2,328.08,212.39,N,0,8.050000000000011,0,3,POINT (-118.63738 34.07449),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4872,4872,4872,4872,4872,4872,4872,4872,4872,34.07375,-118.63312,367.0,0.4,0.37,2025-01-08,949,N20,VIIRS,h,2,356.73,212.39,N,0,10.269999999999982,1,3,POINT (-118.63312 34.07375),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4873,4873,4873,4873,4873,4873,4873,4873,4873,34.07303,-118.62891,355.36,0.4,0.37,2025-01-08,949,N20,VIIRS,n,2,305.77,12.41,N,0,49.59000000000003,1,1,POINT (-118.62891 34.07303),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4874,4874,4874,4874,4874,4874,4874,4874,4874,34.07227,-118.62457,367.0,0.4,0.37,2025-01-08,949,N20,VIIRS,h,2,297.27,12.41,N,0,69.73000000000002,1,1,POINT (-118.62457 34.07227),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4875,4875,4875,4875,4875,4875,4875,4875,4875,34.07151,-118.62022,333.69,0.4,0.37,2025-01-08,949,N20,VIIRS,n,2,288.4,9.13,N,0,45.29000000000002,1,1,POINT (-118.62022 34.07151),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4876,4876,4876,4876,4876,4876,4876,4876,4876,34.07075,-118.61585,342.96,0.4,0.37,2025-01-08,949,N20,VIIRS,n,2,286.08,9.13,N,0,56.879999999999995,1,1,POINT (-118.61585 34.07075),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4877,4877,4877,4877,4877,4877,4877,4877,4877,34.06998,-118.61145,321.94,0.4,0.37,2025-01-08,949,N20,VIIRS,n,2,283.31,5.67,N,0,38.629999999999995,1,1,POINT (-118.61145 34.06998),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4879,4879,4879,4879,4879,4879,4879,4879,4879,34.06768,-118.59821,339.08,0.4,0.37,2025-01-08,949,N20,VIIRS,n,2,290.24,11.91,N,0,48.839999999999975,1,1,POINT (-118.59821 34.06768),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4880,4880,4880,4880,4880,4880,4880,4880,4880,34.06689,-118.59375,352.8,0.4,0.37,2025-01-08,949,N20,VIIRS,n,2,295.48,15.13,N,0,57.31999999999999,1,1,POINT (-118.59375 34.06689),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4881,4881,4881,4881,4881,4881,4881,4881,4881,34.06609,-118.58919,328.77,0.4,0.37,2025-01-08,949,N20,VIIRS,n,2,290.5,15.13,N,0,38.26999999999998,1,1,POINT (-118.58919 34.06609),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4882,4882,4882,4882,4882,4882,4882,4882,4882,34.06081,-118.55889,321.12,0.41,0.37,2025-01-08,949,N20,VIIRS,n,2,289.1,4.78,N,0,32.01999999999998,1,0,POINT (-118.55889 34.06081),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4883,4883,4883,4883,4883,4883,4883,4883,4883,34.06004,-118.55449,334.55,0.41,0.37,2025-01-08,949,N20,VIIRS,n,2,289.12,4.78,N,0,45.43000000000001,1,0,POINT (-118.55449 34.06004),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4884,4884,4884,4884,4884,4884,4884,4884,4884,34.05927,-118.55012,339.15,0.41,0.37,2025-01-08,949,N20,VIIRS,n,2,298.65,22.61,N,0,40.5,1,1,POINT (-118.55012 34.05927),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4885,4885,4885,4885,4885,4885,4885,4885,4885,34.05852,-118.5458,341.62,0.41,0.37,2025-01-08,949,N20,VIIRS,n,2,307.54,22.61,N,0,34.079999999999984,1,1,POINT (-118.5458 34.05852),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4888,4888,4888,4888,4888,4888,4888,4888,4888,34.05622,-118.53268,324.1,0.41,0.37,2025-01-08,949,N20,VIIRS,n,2,286.73,2.34,N,0,37.370000000000005,1,0,POINT (-118.53268 34.05622),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4889,4889,4889,4889,4889,4889,4889,4889,4889,34.05546,-118.52831,341.43,0.41,0.37,2025-01-08,949,N20,VIIRS,n,2,288.37,2.34,N,0,53.06,1,0,POINT (-118.52831 34.05546),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4890,4890,4890,4890,4890,4890,4890,4890,4890,34.0547,-118.52399,348.07,0.41,0.37,2025-01-08,949,N20,VIIRS,n,2,310.37,23.61,N,0,37.69999999999999,1,1,POINT (-118.52399 34.0547),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4891,4891,4891,4891,4891,4891,4891,4891,4891,34.05394,-118.5196,340.65,0.41,0.37,2025-01-08,949,N20,VIIRS,n,2,312.31,23.61,N,0,28.339999999999975,1,1,POINT (-118.5196 34.05394),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4892,4892,4892,4892,4892,4892,4892,4892,4892,34.05317,-118.51521,348.57,0.41,0.37,2025-01-08,949,N20,VIIRS,n,2,300.41,15.79,N,0,48.15999999999997,1,1,POINT (-118.51521 34.05317),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4893,4893,4893,4893,4893,4893,4893,4893,4893,34.05241,-118.51086,353.66,0.41,0.37,2025-01-08,949,N20,VIIRS,n,2,295.79,15.79,N,0,57.870000000000005,1,1,POINT (-118.51086 34.05241),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4895,4895,4895,4895,4895,4895,4895,4895,4895,34.07603,-118.64615,298.89,0.4,0.37,2025-01-08,949,N20,VIIRS,n,2,280.91,1.17,N,0,17.97999999999996,1,0,POINT (-118.64615 34.07603),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4896,4896,4896,4896,4896,4896,4896,4896,4896,34.07525,-118.64175,317.24,0.4,0.37,2025-01-08,949,N20,VIIRS,n,2,283.05,1.17,N,0,34.19,1,0,POINT (-118.64175 34.07525),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4897,4897,4897,4897,4897,4897,4897,4897,4897,34.06844,-118.60265,316.97,0.4,0.37,2025-01-08,949,N20,VIIRS,n,2,284.67,11.91,N,0,32.30000000000001,1,1,POINT (-118.60265 34.06844),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4898,4898,4898,4898,4898,4898,4898,4898,4898,34.06533,-118.58485,317.88,0.4,0.37,2025-01-08,949,N20,VIIRS,n,2,290.52,27.9,N,0,27.360000000000014,1,2,POINT (-118.58485 34.06533),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4899,4899,4899,4899,4899,4899,4899,4899,4899,34.06387,-118.57642,304.2,0.4,0.37,2025-01-08,949,N20,VIIRS,n,2,284.13,14.89,N,0,20.069999999999993,1,1,POINT (-118.57642 34.06387),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4900,4900,4900,4900,4900,4900,4900,4900,4900,34.06314,-118.5722,310.85,0.41,0.37,2025-01-08,949,N20,VIIRS,n,2,287.36,14.89,N,0,23.49000000000001,1,1,POINT (-118.5722 34.06314),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4901,4901,4901,4901,4901,4901,4901,4901,4901,34.06237,-118.56779,315.52,0.41,0.37,2025-01-08,949,N20,VIIRS,n,2,288.14,40.98,N,0,27.379999999999995,1,2,POINT (-118.56779 34.06237),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4902,4902,4902,4902,4902,4902,4902,4902,4902,34.06159,-118.56334,311.63,0.41,0.37,2025-01-08,949,N20,VIIRS,n,2,286.61,40.98,N,0,25.019999999999982,1,2,POINT (-118.56334 34.06159),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4904,4904,4904,4904,4904,4904,4904,4904,4904,34.07187,-118.6424,330.87,0.4,0.37,2025-01-08,949,N20,VIIRS,n,2,284.02,2.23,N,0,46.85000000000002,1,0,POINT (-118.6424 34.07187),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4905,4905,4905,4905,4905,4905,4905,4905,4905,34.0711,-118.63797,367.0,0.4,0.37,2025-01-08,949,N20,VIIRS,h,2,329.45,147.91,N,0,37.55000000000001,1,3,POINT (-118.63797 34.0711),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
4906,4906,4906,4906,4906,4906,4906,4906,4906,34.07037,-118.63376,367.0,0.4,0.37,2025-01-08,949,N20,VIIRS,h,2,342.71,147.91,N,0,24.29000000000002,1,3,POINT (-118.63376 34.07037),26326.0,PALISADES,23448.0,Undetermined,US-CA,,Los Angeles,2025-01-07 18:30:00,2025-01-31 02:00:00,,True,2025-01-31 02:00:00
